conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,964170,@AmazonHelp Sent already,348847,964172,@348847 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^GK
,550625,"@115850 @AmazonHelp I have applied for replacement, let's see what the replacement has to offer.",248268,551822,@248268 I'm positive there won't be any issues with the replacement. ^NR
,2840283,@AmazonHelp Prime deivery not left as says MAY req signature. Its an ecig accessory. Why cant they leave it there to be collected. Paid for NDD and they have taken it back. I work so ill never be there,582710,2840285,"@582710 We're sorry for the difficulty you've experienced receiving this parcel, Adam.  Have you set up your unattended delivery preferences on your account? You can find that information here: https://t.co/rA6ktw6MDE. Let us know if we can be of additional assistance! ^AZ"
,257148,@AmazonHelp After making u notice what the hell are you doing #AmazonIndia do what they want you hardly care abt customers #AmazonGreatIndianFestival,177160,257149,"@177160 Sorry to know about the delay, Shubham. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach and assist you. ^SV"
,420026,"@115850 - Its regarding Order# 408-8121690-7261949. I had placed this order on 25th Sept, expected date of delivery was 4th oct.",199507,420028,@199507 I'm sorry you've not received your order. We'd like to work on it. Kindly fill in your details (1/3)^AP
,1508638,What do you do when @115850 has said yesterday morning that your order is out for delivery and it still hasn't arrived today at 7:30pm?,470166,1508636,@470166 I'm sorry to hear that. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you further. ^NK
,2774116,"@AmazonHelp Korrigiere: Amazon Logistics (Berlin) Fahrer hat Paket in der Hand, sagt Nummer ist falsch. Adresse und Name stimmt aber. Nachfragen nicht möglich (kein Deutsch). Fahrrer fährt mit meinem Paket wieder weg. Was ist da bei euch los? #kundenservice",775306,2774115,@775306 Ich hab dir bereits in dem anderen Tweet geantwortet. Aber das ist noch suboptimaler 😣 Gerne kannst du dich diesbezüglich bei uns im Amazon.de Social Media Team melden: https://t.co/br7bhrlJn8. Wir sehen uns das dann näher an. ^AS
,2151064,Why do I even pay the extra shipping charge for one day then @115821 https://t.co/Il9WwHgCTV,632172,2151063,"@632172 Oh no! I'm sorry the package is late. Typically, late packages will arrive the following business day. Keep us updated.^AY"
,2599773,.@115850 3 separate deliveries over 3 days for one Pantry order. Got a similar size box for a pack of mini Snickers. Possible take back these boxes? Going back to @8815 for now. https://t.co/zWhcb14Juc,735960,2599772,"@735960 Thanks for bring that to our notice. I'd certainly share that feedback internally, Lawrence. You might want to leave a feedback yourself here: https://t.co/kgEqdCcssw ^JC"
,1582927,@AmazonHelp 2/2 if I do it on my iPhone it frees space up so my laptop is getting full I think it should be safe but not sure if I should delete ?,363792,1582925,@363792 Just to be sure: you're asking if you remove the photos on your laptop if they are also deleted on your Amazon Drive? ^DO
,2774184,"@AmazonHelp 1er date de livraison est entre 14-15 nov. commes ils sont tous en retard,j'ai recu des nouvelles dates de livraison, c'est entre 17-20 nov.",775317,2774183,@775317 Notre SAV est au courant par rapport à cela ?
,1487413,🤔 @AmazonHelp https://t.co/vXafmDbIrA,465458,1487412,"@465458 Wenn dein voraussichtliches Lieferdatum überschritten ist, bitte unseren Kundenservice kontaktieren: https://t.co/YuPK6dhEDG ^AV"
,2452863,well someone stole my card info and bought amazon prime,702770,2452861,@702770 Oh no! We're here to help. Is Prime showing on your account? You can check here: https://t.co/GyqsN27GKY ^VB
,982923,"@AmazonHelp even refund will be made when original mobile reaches back to seller,when it has been already misplaced how-come it would reach back(5/6)",353032,982977,@353032 we'll reply to the same with an update. ^MP (2/2)
,345854,"@AmazonHelp そうです！
分かりました本当にありがとうございます！",198307,345855,@198307 いえいえ、わかりづらい点があり、ご不便をおかけしております。よろしくお願いいたします。ET
,1145936,"Pues al final me ha tocado poner una queja a @116928 porque por chat no me solucionaban algo que me prometieron por mail hace meses. Ni solución, ni compensación, ni nada.

Primera vez que me pasa con Amazon, y espero que la última.",389714,1145934,"@389714 Hola, ¿qué te han indicado nuestros compañeros de Soporte al Cliente sobre tu caso? ^LG"
,729203,"@AmazonHelp So i asked for a refund and they said ok that should be it sorted within 4-5 days, but i have no email from amazon",294659,729204,@294659 Please contact us via phone or chat and we'll look into this for you: https://t.co/JzP7hlA23B ^RL
,2647241,"Fuming at the customer service from @115821 - my card details have been used on an unknown account and because they can’t see charges on my account, they want me to email from the account they’re linked to. If I knew that I would have. The payments are in USD as well 😠",746879,2647240,@746879 Oh no! Please contact us by phone or chat at your earliest convenience. We'd like to make sure this is looked into:  https://t.co/JzP7hlA23B  ^DJ
,2474768,"it’s only Wednesday and amazon prime has overdraft my bank account bc they charged me twice, I’m still in this dumb brace and can’t ball, uk lost last night, and I’m getting annoyed lol",707526,2474767,"@707526 Terribly sorry for that double charge, Reagan! Let's see what options we have to get that sorted with you here: https://t.co/hApLpMlfHN ^JZ"
,2803326,@AmazonHelp I send you a DM,142943,2803328,@142943 I responded to your DM. ^SJ
,752353,Yet another @115830 delivery with #Packaging #overkill. Like this fabric bag needed this much protection! 3 for 3! Sheesh🙄 https://t.co/z91A6DAcEp,294489,752352,@294489 Help us improve! Please send us your feedback here: https://t.co/lSVN3kb44b Thanks for reaching out to us. ^CO
,601285,"@AmazonHelp 
not very impressed. Just received an email saying ‘failed delivery attempt’ as I wasn’t in. 
Well I’ve been here all afternoon and evening waiting and no one knocked or rang door bell. 
Poor service.",262645,601283,"@262645 I'm sorry to hear about the delay, Monica! While delays are rare, they can sometimes occur due to unforeseen circumstances. Please let us know if your parcel is not received by tomorrow as most late orders arrive the next day! ^CS"
,1826302,@AmazonHelp hey why ur delivery agents does this every time place an order? Doesn’t seems like ordering next time. What the point in being Prime member &amp; requesting one day delivery? https://t.co/Ibm7XRsyrY,350881,1826300,"@350881 I’m sorry you haven’t received your order yet. I’d like to help you with this, kindly fill this form: https://t.co/GIJyeYqKE0. Please don't provide your order details, we consider it to be personal info. Our Twitter page is visible to the public. ^MP"
,2397257,"@AmazonHelp Seriously - unless you ACTUALLY help me, don’t bother. Your form response tweets are only frustrating me more.",218051,2397259,"@218051 Hi, I'm sorry for the poor experience you've had with this. Can I ask if your order was directly sold by Amazon or if it was sold by one of our Marketplace sellers? We're only able to provide replacements for Amazon sold items, as we don't own the Marketplace stock. ^PJ"
,1705403,"@56055 @2600 Faz bem. :~ Nunca mais compro nada na Amazon France. Nunca mais mesmo. Pra devolver os livros é um saco $, nem vale a pena.",511296,1705404,"@511296 Sentimos muito o acontecido com o seus pedidos. Realmente queremos verificar o seu caso mais detalhadamente, por isso1/2"
,232327,@AmazonHelp E llamado antes pero dicen que las oficines AHREN a las 15,158359,232328,"@158359 En ese caso, te recomiendo aguardar y entrar en contacto con el transportista a la hora informada. ^AZ"
,431225,"@AmazonHelp yes 11thoct but i got msg from ur side for delivery yesterday even same msg today. 
ORDER # 
404-2829361-1370745",217529,431227,"@217529 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^NK"
,1377421,"@115821 @AmazonHelp oh awesome, more of the same I'm sure.  @17825, could you please find out what is going on in Hebron? https://t.co/BabWaDdGmr",440651,1499829,@440651 I'm sorry your items weren't accepted for Trade-In! Have you received the games that are being returned to you? ^ME
,377477,@115821 @amazonhelp  4x you failed to deliver on prime 2-day orders to Beverly Hills CA in less than 4 days.,205573,377475,@205573 I'm sorry for the wait! Have we missed the delivery date given in the order confirmation e-mail: https://t.co/W7T1jHOmg4? ^KB
,62384,"@AmazonHelp you guys seriously need to get customer service reps w/ some semblance of common sense.

You royally screwed up my order!

@115821",117946,62383,"@117946 Oh no, I'm so sorry to hear about this! Without providing any personal or account details, can you tell us more about what's going on? ^NS"
,2299570,"@115830 and seriously, what is the point of amazon Prime if you are incapable of delivering items but the GUARENTEED DELIVERY date????",667447,2299568,"@667447 I'm terribly sorry for the troubles you've experienced with your deliveries, Matt! We're not able to view your order via Twitter but would like to further investigate with you here: https://t.co/JzP7hlA23B ^AB"
,234796,@AmazonHelp Merci ☺️ Je l'espère aussi,171908,234797,"@171908 Merci à vous , tenez-nous informé . ^BR"
,1291951,@AmazonHelp Did not realise yodel was part of amazon ?! So one amazon person delivers and the next Amazon person steals it !?,422130,1291953,"@422130 Hi, we do use Yodel to make deliveries. May I ask has this been reported to us directly ? ^CR"
,33248,"@AmazonHelp Nice! 1st email was sent to my registered id and then other ones in app, fooling around here n there...slow claps",123350,33249,@123350 The email has also been sent to your registered email address. The link provided is only to help you access them easily and avoid the hassle of sorting the emails on your registered email address. ^AP
,2135575,"@115850 stop cheating with customers. Refund my payment for order I'd 408-9976058-0017938, no courier delivered till date.",628285,2135576,"@628285 I'm sorry your order isn't delivered. Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR 1/2"
,2471051,Amazonを漁る犬🐕🐕 https://t.co/Iv6rBH0eKi,706761,2471049,"@706761 Amazonをご利用いただきありがとうございました🙇
(●´ω｀).｡o○（ ワンちゃんが好きなものが入っているんでしょうか・・・💕）　SM"
,884907,Ace Ventura is delivering packages in my area for @115821.I'd say fire him but I love those movies too much. I'll give you a pass this time! https://t.co/OsiK2ff1Mk,330126,884904,"@330126 I'm sorry about this! Was anything damaged inside the package? If so, check out some options here: https://t.co/hdRcbbs3o4 ^HM"
,1724738,Haben heute glaube ich unseren persönlichen Rekord gebrochen /cc @69236 @116316 https://t.co/bIRZUJFVqW,521659,1724736,@521659 Das sieht schon rekordverdächtig aus 😊👍 Schönen Abend ^MH
,2961755,"@AmazonHelp Ahí tienes el número de pedido 407-8517352-5133922 , al que van asociadas ya tres quejas que aunque no sirven para nada me gusta ponerla",221293,2961756,"@221293 Por motivos de seguridad por favor no compartas informaciones sensibles a tu cuenta Mario. Por este medio no tenemos acceso a tu cuenta. Nos podrías confirmar, ¿Tu pedido fue vendido por Amazon o por un vendedor externo? ^JJ"
,1320528,@AmazonHelp ça veut surtout dire qu'un petit malin copie vos pages pour faire du phishing.,428328,1320527,@428328 Merci de nous l'avoir signalé et désolée du désagrément occasionné. ^FA
,1488745,Thanks for the cracking delivery   @115830 @AmazonHelp you guys are smashing it 🙃🙃🙃🙃 https://t.co/ngtlIvwtZV,465796,1488744,@465796 Sorry to see this Tiffany - pls contact us so we can confirm your replacement / refund options :  https://t.co/JzP7hlA23B ^TD
,426674,@AmazonHelp Can you please give me an explanation of what actually happened?  And why the delay in refund? Because it has been more than two months.,216475,426675,@216475 We won't be able to check it from here. Kindly revert to our correspondence and we'll reach out to you accordingly. ^VN
,807356,@115830 why is it so hard to actually speak to someone. I don't want an email in 24hrs. Order not arrived on time please can someone help?,312381,807355,"@312381 Hi Rebecca! If you would like to speak to someone, just use the following link and we can help!  https://t.co/JzP7hlA23B ^JD"
,418448,@115850 @18220 the item in the screenshot is getting returned for 3 days now. https://t.co/mVOtqJ2RXE,206017,418450,"@206017 I'm sorry to know about the delivery issue. Believe me, this is not what we intended. We can't gain access (1/3) ^KA"
,2458361,@120533 Dommage que vous ayez recours aux services de La Poste (coucou @132743) pour l'expédition de nos commandes. Vraiment dommage. Ref cde 408-6949860-6765114,704090,2458360,"@704090 Bonjour, désolée d'apprendre cela :/ que dit le suivi de votre colis s'il vous plaît ? ^SN"
,2179752,@116618 why is the Prime Video app not available for India users on Xbox one?,638785,2179751,@638785 We don't have any announcements for Amazon Prime video on living room devices currently. Stay tuned for updates. ^ZH
,21067,@AmazonHelp The problem is with the router that i ordered. Which is dispatched back to your fulfillment centre! Without my permission! Pathetic service!,120613,21068,@120613 Please provide your details here: https://t.co/beaaDm0muc &amp; we'll reach out to you again &amp; assist you with your concern.^SF
,505767,@AmazonHelp Hoje não..,236019,505765,"@236019 Entendi, Gabrielle. O que foi indicado para você pelo nosso colega do SAC? Ele deu para você algum prazo para obter uma resposta da transportadora? ^LG"
,2184805,@AmazonHelp I think we might need to have a word about packaging sizes! Are you trying to posture or make amends 😜😵 https://t.co/8uK9Tcc8hp,639895,2184804,"@639895 Oh wow! I'm sorry about this, Mel! Have you had a chance to submit your packaging feedback here: https://t.co/fxgZ6hTrFA? ^SD"
,426988,"@115850
Order# 407-8863334-9772366
Every time I receive a different response from CC for delay in order. Three days since the assured DD",216559,426990,@216559 Apologies for the inconvenience. We'd like to look into it. Kindly fill in your details here: https://t.co/beaaDm0muc 1/3^AP
,89225,"Allez hop, direction @120533. Faisons-nous plaisir. https://t.co/zvNoZt5lll",135295,89224,@135295 L'un de ces articles vous intéresse? ^FT
,971734,"@115830 any news on when my pre-order of @127390 's ""Turtles All The Way Down"" will arrive. You dispatched it once but it was lost :(",350523,971731,"@350523 Hello, was a replacement issued to you ? If the item was lost, a reimbursement would be provided to you. ^CR"
,2589119,@130687 llegue un día pero...no sé a qué hora del día me llega. Si no llega mañana lo puedo devolver @116928?,456677,2589117,"@456677 Hola Gorka, sentimos el inconveniente. El pedido ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA"
,2299265,"@AmazonHelp Don't think so, it's apparently in transit with @122232 still.

Just means I'll sleep really well and appreciate it a whole lot more tomorrow!

Would have been nice today though 😅",647365,2299267,"@647365 While delays are rare, they can sometimes occur due to unforeseen circumstances. Please let us know if your parcel does not arrive by tomorrow! ^CS"
,2023062,"@115830 I've been charged a few months of prime when I haven't signed up, my account isn't showing as prime &amp; none of my deliveries were",598320,2023061,"@598320 I am so sorry about these unexpected charges, Mich, please contact us via phone or chat: https://t.co/X1zJrd9xr8 ^BE"
,931684,@AmazonHelp https://t.co/tNsESaaKvH,341006,931686,@341006 This specific CD doesn't include AutoRip. I'm really sorry for any inconvenience! ^EZ
,1141545,@AmazonHelp Getting a practical solution would have been better for me.,208723,1141548,@208723 your details in the link provided to you earlier and we'll get back to you with an update. (2/2)^SQ
,728313,@115821 @AmazonHelp customer service is behaving like  shopkeepers. They require order screenshots as a proof 😡#screenshotneeded,294482,728312,"@294482 I understand your concern,I’d like to help you; please share details: https://t.co/beaaDm0muc and I’ll contact you soon. ^VR"
,2452112,@AmazonHelp Thx für die schnelle Antwort. Top Service 👍,350639,2452111,@350639 Danke! Sehr gerne 😊
,789271,@AmazonHelp funny name? https://t.co/FMZmq7hCXX,227666,789270,"@227666 I apologize for that, I've noted your comments and have forwarded your feedback internally. ^SF"
,205772,"@AmazonHelp Ah I see. I'll get on my pc later and try it. Guys, yall so helpful. Top lads. Let's just hope my issue is sorted.",164751,205773,@164751 Feel free to let us know the outcome of the contact! ^GG
,1461518,@AmazonHelp It was shipped by Amazon,459211,1461516,@459211 Please let us look into this further. Use this link so that we may do so:  https://t.co/JzP7hlA23B ^DO
,407898,@AmazonHelp No.The English in the emails is absolutely terrible and now I feel like I have committed mail fraud by getting a refund I did not ask for!,212238,407900,"@212238 This is an easy fix. Please contact us again to confirm you've received the item, by phone or chat: https://t.co/hApLpMlfHN ^ST"
,2184931,@115850 I had ordered Red Mi 4 through amazon by opting 2 day delivery guaranteed by paying Rs. 80 . Today i was supposed to get my phone,326239,2184929,"@326239 I get your concern, Khaleel. Our courier team will deliver the packages by 8Pm. Request you to wait. ^NK"
,1341589,@116090 completely screwed my #superMarioOdyssey pre-order. I am beyond pissed and they dont have any support agents fluent in english.,432925,1341587,"@432925 We'd be happy to help. Without posting personal or account sensitive information, can you tell us more about what's going on?  ^AF"
,2888153,caralho @115821 a porra do kindle vai ficar 3 dias parada na cidade antes de sair pra entregar?? porra,800856,2888152,"@800856 Olá Matheus, poderia nós confirmar qual é a data estimada de entrega do pedido? ^DA"
,431581,@119625 hi. Haikyu season 2 is available. But not season 1.,170158,431580,@170158 Thanks for flagging this. I have forwarded this concern to the relevant department. ^HA
,2975444,"昨日届くはずだったAmazonが
まだとどかない。

これで出勤して帰ってきて
不在通知入ってたら怒る😒😒😒😒",820599,2975443,@820599 ご迷惑をおかけしております。注文履歴の配送状況から配送業者や伝票番号がわかる場合はお手数ですが配送業者へご確認いただければと存じます。出品者発送で配送情報が不明の場合は出品者へ直接ご確認ください。お忙しいところ恐れ入りますがどうぞよろしくお願いいたします。SK
,1587315,@AmazonHelp The link does not have the option for the reason to give nor does it have a option to type it out! Please you do look after it!,150316,1587318,"@150316 For more info, you may refer here: https://t.co/WfzNUm2MA2. (3/3)^SQ"
,1494222,"@AmazonHelp C'est tout remédier, je l'ai acheté chez Auchan, au moins nous l'avions en date et en heure, et je refuserais le colis lorsqu'il arrivera",208983,1494223,@208983 Je vous réitère mes excuses et nous restons à votre disposition. ^SM
,1615512,@AmazonHelp any idea were my copy of Sonic Forces is? Was meant to be sent yesterday to arrive on release day but wasnt and I'm concerned...,495478,1615510,@495478 I'm sorry for the delivery issues Kieran! What does the current tracking on the order show here: https://t.co/aaDyEz1VgE? ^TG
,867348,@115821 can you tell me why I pay for prime when the last three things I’ve ordered with two days shipping have taken 4+ days to get here?,325949,867347,@325949 I am sorry about that! What was the delivery date for each order? You can view the details here: https://t.co/Y5jpI9gRhE ^SH
,667690,"@115850 I ordered one +5t which was sppsd to deliver by 22 nov, IT DIDN'T. I hd to call amazon SEVERAL times to get an update. Escalated, no action. 1st agent was on off day ,2nd left amazon(dat 2 I cald agents to get update). No updates from you.
PERKS OF BEING A PRIME MEMBER.",279151,667688,@279151 I'm sorry your order hasn't been delivered. I'd like to work on the issue and get the package delivered on priority. Please share your details here: https://t.co/LLFmnPcSFy and I'll get back to you. ^SH
,2573769,Me prélever 2 brosses à dents électriques que j’ai même pas commander ni reçue ça va vous avez pas du mal à y arriver vous #Voleurs @120533,729889,2573768,"@729889 Bonsoir, je suis désolé pour le désagrément causé :\ Ces commandes apparaissent-elles sur votre compte Amazon ?"
,894250,@AmazonHelp @115850 @115821 Nothing except lies and Timeline fails. Is max within 12Hours not over yet? #MANIPULATORS #FeelingHelpless #WorstServices,332320,894249,@332320 You might've received an email from the specialist team. Please check here: https://t.co/8DAc10S7ww. ^HA
,496015,@115821 this is a new one. Apparently I've baught an empty box through the post! https://t.co/XPrxS0ePZi,233311,496014,@233311 Wow! We certainly did not intend for this to happen. Please allow us to look into this with you in real time. Contact us via phone or email here:  https://t.co/JzP7hlA23B ^LM
,2877774,@AmazonHelp Given link ask for login but login cannot be done as account is locked 😀,308340,2877775,@308340 You can select 'skip sign in' option after you click on the link shared earlier by 'SY' and provide your details. ^SF
,1766034,"@115830 Did the delivery driver get lost, or something? 😏 Do I get something for not being pissy about my item? 😂 https://t.co/yLtcj7ubQw",531115,1766033,@531115 I'm sorry your delivery is late! We'd like to look into this with you. Please reach us here: https://t.co/JzP7hlA23B ^HS
,2748320,"I’m glad to see this how packages are treated. Really, maybe at least pretend to care a little more than that. The only saving grace is that it wasn’t something truly fragile, because I would hate to see how would go. @118706 @115821 https://t.co/uXRmBbA9dN",769536,2748319,@769536 So sorry for the state of your delivery. This is not what we want and we're here to help! We'd like to escalate your carrier feedback and see what options are available on this. Please call or chat in here: https://t.co/hApLpMlfHN Let us know how that goes. ^SG
,779577,"@115850 Whenever I schedule a pick up for the return, it gets rescheduled. And then it gets cancelled. I haven't cancelled. #amazondupe",306174,779575,@306174 I'm sorry for the trouble. Please report this to our support team here: https://t.co/2t6DQoUmNZ for assistance. ^RW
,2495186,I just preordered Dunkirk and amazon told me I had a 30 day free amazon prime trial but charged me $107 FOR AN amAZON PRIMe ACCouNT!!,712144,2495185,@712144 Oh no! Managing and canceling the Amazon Prime membership can be done here:https://t.co/7apnXVjDlM. Hope this helps! ^SK
,1346644,@AmazonHelp It's shown for today. Tracking says it never left jersey on route to USPS. Local office won't deliver if they receive the package after 2pm.,434026,1346645,"@434026 I'm sorry for the delivery delay, Jake! Let's take a closer look at options together here: https://t.co/hApLpMlfHN ^SG"
,975088,少し前から最近利用した覚えがないAmazonより「商品を発送しました」と何を発送したのかいつ着くのか何もわからないメールが届くんだが、商品が届く気配はない。,351237,975086,"@351237 アマゾンです。当サイトからのメールか識別するためのヘルプがございます。ご参照ください。https://t.co/p7tFEBrrO0
ご不明な点などございましたら、カスタマーサービスにお問い合わせください。https://t.co/NtNAX37Sr4 ET"
,987012,"@AmazonHelp I usually speak rather highly about Amazon, but #afterMaria I've got nothing but disappointment, 3weeks and my items won't ship",353894,987010,"@353894 sorry to hear that, were you given a reason why they won't ship? ^AS"
,1238738,"@120533 Donc je demande une commande amazon prime avec livraison dans la journée, je vois que ça va être livré mardi, normal... Ca vait le coup de payer amazon prime définitivement...",144274,1238736,"@144274 Bonsoir, je suis désolé d'apprendre, avez-vous contacté notre service client à ce propos ? ^ME"
,1268325,@115850 I have not received  my Sony headphone even after assurance from customer service after 3 days of expected day of delivery.,416967,1268322,@416967 Sorry about the delay. I'd like to assist you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.^NK
,441873,@AmazonHelp Oui bien reçu. Dommage que vos livreurs n’aient pas de clefs PTT c’est plus pratique quand on est absent !,219787,441872,"@219787 C'est noté; Je vous remercie pour votre commentaire, cela nous aide à améliorer notre service :)
^YL"
,1111557,@135834 @115850 Same happened with me too on last Monday (w.r.t Order#408-7853969-6918744). Disappointed. Not sure whom he has handed over the item...!!!,382361,1111556,@382361 we consider it to be personal info. Our Twitter page is visible to the public. ^MP (3/3)
,2634839,@AmazonHelp Thanks but any idea when available??,743841,2634841,"@743841 I'm sorry, but we don't have any additional information as to when the item will be back in stock.  ^WB"
,601293,"Hi @115830 should I interpret ""Your package was expected to be delivered today by 8pm"" as ""and now it's not coming after all""?",262646,601292,@262646 I'm sorry for the delay with your shipment! What does the current tracking information show: https://t.co/aaDyEz1VgE? ^ST
,1104587,@115830 why has £7.99 taken out off my account AMAZON UK PRIME https://t.co/gNfKxqJ4Pl.U https://t.co/qmNxLBx98C LU. not a prime customer,380659,1104583,"@380659 Oh no, Sue! I am so sorry about this! You can see how to cancel your prime membership here: https://t.co/duBY4mLIUB ^BE"
,227041,@AmazonHelp What is this ? @115821 @115850 @120781 https://t.co/JEWorPG5tb,158923,227043,@158923 Sorry for the trouble you've had with the pick up. Kindly fill in your details here: https://t.co/GIJyeYqKE0 &amp; I'll help you. ^MM
,343085,@AmazonHelp oh is there no live chat?,197675,343084,@197675 You can contact us via chat by selecting an issue using the link that was previously provided. The option for a chat will pop up at the bottom of the screen.  ^FJ
,2252973,@AmazonHelp J’ai remplis un formulaire... puis rien ....,375093,2252975,@375093 Un e-mail vous sera envoyé d'ici demain. Merci pour votre patience. ^MH
,416383,@AmazonHelp Already mailed but not yet resolved,214319,416384,"@214319 Did you use the link shared to share your details? If not, request you to kindly do the same. Thanks in advance. ^CB"
,1307954,"Hey @116316 wie kommt es eigentlich, dass ihr so eine Halbsabschneiderei zulasst: https://t.co/aWZyDpW2b5 #abzocke",425639,1307952,@425639 Die Preisgestaltung obliegt dem jeweiligen Anbieter. Darauf haben wir leider keinen Einfluss. ^TG
,2903435,"@115830 if I change my payment for prime from yearly to monthly, how long until I get my refund please?",804129,2903434,@804129 Contact us here and we will  look at the details of your account with you and see what options you have:  https://t.co/JzP7hlA23B  ^DJ
,1675567,@AmazonHelp So still not interested?,307929,1675568,"@307929 We've crosschecked and see that the information provided to you in the email is the best we could offer. Unfortunately, wouldn't be able to provide any further insights in this regard. Appreciate your understanding. ^MO"
,1570957,@115821 I don't know my order I'd when I paid last time by Amazon pay for booking movies using BMS app. Please help me,401609,1570956,"@401609 Gaurav, our support team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP"
,1421888,@AmazonHelp 予定日はまだなんですが配送状況が頼んだ日から変わってないのでおかしいなと思いまして,450487,1421886,@450487 さようでしたか。お届け予定日までにお届け出来るように努めておりますので、恐れ入りますが、お待ちいただきますようお願いいたします。ET
,2162435,@115850 you guys damage a package in transit &amp; then ask me to reorder the whole thing &amp; wait for another 10 days for delivery?!,634952,2162436,"@634952 However, once an order is returned, it cannot be delivered again. You may place a new order with any seller available. 2/3 ^RS"
,1546650,@115850 @AmazonHelp  completley shameless . and cs hv only canned ans.no proper eacaltion mech.no track. request some senior mem to call,415809,1546651,@415809 Apologies for the hassle. I’d like to take a closer look at this issue. Please fill this form: https://t.co/beaaDm0muc 1/2 ^SC
,216063,@AmazonHelp Wtf without even contacting me they couldn't find my address.. Ridiculous https://t.co/5t60vsuzc3,167367,216065,"@167367 Apologies for the ordeal. This wasn't intended. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^VN"
,430116,"Pathetic from @115850
@AmazonHelp i had to cancel my order just because i mistakenly order for a older address, worst order management",210354,430114,@210354 This isn't something we would request you to go through. I'll ensure to share your comments internally to work on. ^CB
,1175653,"@AmazonHelp 
Hey preordered the new @212203 game and no relase day delivery. Messaged and called customer service no help https://t.co/iWWG3Slz4S",396550,1175651,@396550 I'm sorry for the late delivery. I hope we can provide a better experience in the future. ^WT
,2968318,@AmazonHelp The delivery date was today. I realize it's not super late but I've been waiting all day.,818822,2968320,"@818822 I understand you looking forward to using your Fire Stick. Is there an updated status on the tracking information on your order? You can check here: 
 https://t.co/Y5jpI9gRhE ^CC"
,19428,"@115821 @115850 How can you keep the item status as delivered without reaching us, and telling us to wait for it?",120315,19426,@120315 I'm sorry for the incorrect tracking update. Kindly reach out to us here: https://t.co/vlvfJr4nN9 and we will fix this for you. ^AH
,2886503,"@AmazonHelp Oui mais vu que cela s'est déjà produit une fois sans que je ne le veuille, j'espère effectivement que ca ne sera plus le cas",800538,2886504,"@800538 Sans confirmation de votre part, aucun compte ne sera créé. ^FA"
,612766,@AmazonHelp こんにちは。エコーの招待メールは、いつごろ届きそうかわかりますか？ささいなことでもいいので、教えてもらえないですか？,265733,612765,@265733 Alexa端末につきましては、ご承知のとおり現在招待された方のみご購入いただけます。ご購入対象となった場合には、ご案内のEメールが送信されますためご了承ください。SM
,1427843,@115850 @AmazonHelp @115821 thank u ...there is no issue now your services provider refunded the price of goods @67742 Help,451676,1427842,@451676 Happy to know that your issue has been resolved. Please keep us posted on any other concerns. ^RI
,249897,@AmazonHelp Quiero saber si viene sólo el lienzo o ya viene montado o para montarlo nosotros?,175386,249896,"@175386 Puedes encontrar esas informaciones en los detalles del producto, también puedes contactar al vendedor del producto. ^HC"
,1701461,"@115850 mrp shows less price and i had to pay more, what a cheating. Contact me @ 9492845878 https://t.co/z9RHyCgDW7",255740,1701463,"@255740 We understand your concern about the price difference, Kapil. the prices on our website are determined by our sellers. (1/3) ^SV"
,1769762,@115850 What the hell is wrong with you. Learn a thing or two from your competitor @118702. you hardly ever need to call their customer support and if you do they resolve your query. On the other hand your delivery suck big time even for prime member. Up your game or gtfo.,201404,1769760,@201404 That's quite a remark. Could you please elaborate on your concern so that we can make things right for you? ^SD
,2974792,アマゾンから届きましたわ～ https://t.co/xwjWRyT0Wp,820430,2974790,@820430 ( ˘ω˘ ).｡oO(Amazonをご利用いただきありがとうございました・・・！)　MH
,535752,今年もクリスマスに欲しいものをamazonで選ぶとサンタさんが注文して送ってくれるという設定でいく。,244121,535750,@244121 （´-`）.｡oO ( 今年もamazonサンタにおまかせくださいませ～🎄🎁🎅 )HM
,2261731,"@AmazonHelp The robot call from +35312478199 to communicate a second-factor auth code is not working: the bot doesn't say anything, the call is literally empty... Please fix.",658492,2261729,"@658492 I'm sorry for the trouble you're having with this. Just to clarify, is this happening with the Two-Step Verification request? ^EB"
,1922921,Anyone else being messed about by Amazon charging the wrong shipping costing us daily?Daily emails-12 days-but no action yet @AmazonHelp,572419,1922920,@572419 I am sorry for the troubles with your shipping fees! Have you tried to reach us by Phone/Chat? https://t.co/JzP7hlA23B ^FR
,1668875,"@AmazonHelp Special thanks to chat support Executive....Bharat.. He lived upto his words...
Thanks Bharat...you really took the ownership and sorted out",133241,1668876,@133241 Nothing makes us more happy than delighting you. We really appreciate your gesture for sharing such kind words. ^AS
